,AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
53541,6468,302.194,113.4116,73.5161,0.7614,90.7486,0.9709,6662,0.698,1.5427,0.89,0.8002,0.0175,0.0114,0.6403,0.9877,196.4003,196.6048,224.5196,15.7592,16.0213,19.5663,-2.4164,-2.386,-2.3439,12.0366,11.7366,10.7471,-2656244992,-2662981888,-3564258816,0.666,0.1264,0.8805,0.0097,0.0183,0.0767,0.5856,-1.7117,-2.3441,5.7807,6.5033,10.7479,2330.9944,430.4486,1177.8795,203.9465,131.9977,114.105,15.2199,0.8479,2.5516,-2.5409,-1.2911,1.6282,12.6703,6.8178,5.5664,-2881555712,-1100584960,-798380288,187.5224,140.2536,125.722,13.9896,2.3947,0.8145,-2.4056,-1.4749,0.8582,11.7705,4.9867,3.7698,-2397726208,-1258411904,-988461568,0.5681,0.575,0.7976,0.0915,0.0922,0.1354,-1.6159,-1.5958,-1.61,7.4245,7.4088,6.9223,2271.3584,2274.3745,1585.8225,98.1554,98.2575,112.2091,0.333,0.0632,0.44,101.9312,65.9974,57.0554,93.7211,70.1226,62.8622,0.2838,0.2872,0.3984,Karacadag
7697,5051,311.116,141.5513,46.6204,0.9442,80.1943,0.968,5218,0.5588,3.0363,0.6558,0.5665,0.028,0.0092,0.321,0.9745,218.3318,217.9317,228.9339,14.2546,14.2728,14.7971,-2.8507,-2.8838,-3.0473,17.3712,17.406,17.8481,-2607625728,-2597277952,-2891919616,0.6717,0.0481,0.8978,0.0231,0.0105,0.058,-18.8491,0.1579,-3.0466,572.9448,5.7182,17.8458,1809.5281,72.7495,833.123,222.5195,129.5892,122.5375,13.2117,0.7,1.2324,-3.0684,0.4532,0.0625,18.8011,3.1865,5.7085,-2715642112,-825254784,-729466368,204.3376,132.5836,127.1776,12.2852,1.1192,0.3873,-2.9062,0.0636,1.789,17.4947,5.4378,4.5368,-2254163456,-867938688,-791735232,0.6862,0.7115,0.8463,0.089,0.0927,0.1087,-1.8735,-1.8414,-2.0509,11.0932,11.0207,11.3251,1709.6206,1648.7614,1061.1753,109.155,108.9531,114.4569,0.3358,0.0241,0.4489,111.2468,64.7964,61.2667,102.1564,66.2933,63.5887,0.343,0.3557,0.423,Jasmine
32080,9660,411.2,180.1945,68.8476,0.9241,110.9031,0.9816,9841,0.7445,2.6173,0.7179,0.6155,0.0187,0.0071,0.3788,0.9914,201.0623,226.1316,228.7776,14.3191,16.5247,16.2895,-1.8144,-2.0514,-2.1206,8.539,9.0945,9.1925,-4169051904,-5391947776,-5528818688,0.5119,0.1275,0.9037,0.0357,0.0189,0.0619,-0.6655,0.0724,-2.2783,2.3501,3.7996,10.1217,3370.1458,650.476,1497.7406,224.6147,119.78,123.7701,14.6317,1.6708,2.9067,-2.1349,0.3345,0.4051,9.6551,4.6576,2.414,-5305942528,-1326870144,-1427110912,204.0291,132.8828,116.9177,13.4579,2.6816,1.5761,-2.044,-0.4371,1.0258,9.1898,2.2185,6.539,-4300900352,-1668926592,-1257802880,0.6594,0.7309,0.8513,0.0954,0.1075,0.1229,-1.4831,-1.4832,-1.6166,6.6351,6.5645,6.8438,3322.9348,2990.0662,1890.3933,100.47,113.0012,114.3227,0.256,0.0637,0.4516,112.2478,59.8916,61.8865,101.9621,66.4396,58.4599,0.3293,0.3651,0.4252,Jasmine
54832,7261,343.13,146.1456,63.7414,0.8999,96.1509,0.9855,7368,0.7257,2.2928,0.775,0.6579,0.0201,0.0088,0.4328,0.9924,199.4207,199.4756,209.7394,14.9239,14.8937,15.2657,-1.0654,-1.1018,-1.2224,6.5703,6.7225,7.2241,-3080088064,-3081837824,-3438161664,0.6659,0.0501,0.8225,0.0156,0.0097,0.0599,-11.2992,0.5634,-1.2216,457.221,5.3814,7.2229,2614.9036,111.1902,1853.5109,205.5532,129.2458,122.8558,13.8816,0.6257,0.8986,-1.2094,0.6315,0.3699,7.3465,4.8785,6.4466,-3286788352,-1179403648,-1054592448,188.2841,132.2719,127.0135,12.8056,0.8973,0.4402,-1.1108,-0.0422,-0.583,6.7578,5.5073,8.1827,-2712569088,-1241193728,-1134915328,0.5624,0.5837,0.6956,0.0887,0.0923,0.1076,-0.5201,-0.5138,-0.6014,4.1123,4.0924,4.3204,2542.3625,2549.2805,2366.1108,99.6891,99.7182,104.8529,0.333,0.0251,0.4112,102.7581,64.6236,61.4262,94.1239,66.1364,63.506,0.2811,0.2917,0.3477,Arborio
63134,12442,435.053,174.2996,91.6115,0.8507,125.8636,0.9832,12655,0.6839,1.9026,0.8261,0.7221,0.014,0.0074,0.5214,0.9921,235.7565,234.6254,229.2119,14.366,14.3741,15.6754,-2.1719,-2.1614,-1.8361,11.0849,10.954,8.5746,-7590999552,-7512103424,-7147150336,0.1649,0.0288,0.9252,0.1474,0.0255,0.0562,4.444,2.2938,-2.2036,23.0597,8.475,11.2486,1002.0157,99.7967,1547.9877,236.8011,127.7852,130.7607,13.0225,0.6348,2.4886,-2.2679,-0.7154,2.1047,11.597,6.0681,7.5244,-7657973248,-1970916352,-2074481920,217.2662,125.4213,129.062,12.3737,2.2012,1.0334,-2.1461,-2.0739,1.6143,10.825,7.4281,5.8507,-6346925056,-1892064000,-2014724352,0.7873,0.8313,0.8668,0.1007,0.1058,0.1207,-1.5001,-1.519,-1.3052,7.4097,7.5368,6.2158,3389.3994,2833.2996,2207.5779,117.9156,117.3493,114.6365,0.0826,0.0144,0.4628,118.4327,63.8916,65.3836,108.6639,62.7065,64.5317,0.3939,0.4159,0.4336,Ipsala
4452,7313,338.823,136.6983,68.6246,0.8649,96.4946,0.9806,7458,0.6213,1.992,0.8005,0.7059,0.0187,0.0094,0.4983,0.9926,227.1626,226.3365,233.6494,20.6483,20.866,19.5905,-1.6563,-1.6249,-1.9143,7.3555,7.1388,8.4551,-4137815552,-4106244096,-4393371136,0.6862,0.0325,0.9163,0.025,0.0146,0.0768,0.2713,0.8109,-1.915,9.3849,2.9994,8.457,2583.333,58.6514,956.9231,229.9145,129.1745,124.5351,18.9588,0.7267,1.5745,-1.7599,0.6336,-0.6173,7.8694,3.6527,2.7476,-4240297984,-1186416896,-1094611584,211.3099,130.9967,127.7455,17.7137,1.4138,0.4394,-1.6718,0.7974,-1.0691,7.3679,2.5651,2.3165,-3527350016,-1223777664,-1157627904,0.7469,0.7779,0.8944,0.1366,0.1445,0.1538,-1.0881,-1.0485,-1.2752,4.6322,4.4865,5.2296,2074.2671,1866.5323,856.8572,113.5092,113.0965,116.7545,0.3431,0.0163,0.4579,114.8899,64.5877,62.2659,105.5922,65.4991,63.8724,0.373,0.3885,0.4467,Arborio
65019,6956,304.65,116.0646,76.6387,0.751,94.1098,0.9872,7046,0.7287,1.5144,0.9418,0.8108,0.0167,0.011,0.6575,0.9957,191.32,201.2539,215.3916,13.2211,13.3567,14.3821,-1.1897,-1.9382,-2.5428,10.8628,13.9578,15.6852,-2691788544,-3005779456,-3487119872,0.5866,0.1164,0.8474,0.0727,0.0285,0.054,-4.341,-1.0073,-2.712,22.1999,3.2371,17.6663,2498.5208,413.8936,1602.322,205.45,126.5884,119.7582,12.3008,1.3545,4.0471,-2.1216,-0.6191,3.0625,15.4734,5.9816,14.4901,-3141336576,-1079374976,-956267456,187.6778,135.6939,122.7008,11.2439,3.6533,1.6906,-1.9354,-2.9556,0.925,14.1375,13.6285,3.2161,-2576897792,-1259031040,-1007662784,0.5519,0.5831,0.733,0.0742,0.0794,0.0972,-0.848,-0.817,-1.4673,8.3314,8.0325,9.4627,2453.5444,2471.7434,2176.1499,95.6174,100.5765,107.6457,0.2934,0.0582,0.4235,102.6789,63.296,59.8792,93.7987,67.8433,61.3513,0.2757,0.2913,0.3662,Karacadag
3963,7420,334.166,134.9852,70.5574,0.8525,97.1979,0.9845,7537,0.6455,1.9131,0.835,0.7201,0.0182,0.0095,0.5185,0.9919,218.9836,217.4991,227.2018,25.316,24.99,27.3796,-1.4571,-1.4748,-1.3883,5.0803,5.173,4.7875,-3899909632,-3841590272,-4232806144,0.6231,0.0534,0.8959,0.1879,0.0266,0.1021,-2.3956,0.5663,-1.4567,7.1615,4.5201,5.1502,2363.9934,138.7624,1103.8196,222.1295,129.8718,123.3434,23.1954,1.4675,4.4541,-1.5403,-1.4605,1.9932,5.4826,6.2747,7.9126,-4011056384,-1218308608,-1088940800,204.1299,132.046,127.9136,21.6635,3.8741,0.7703,-1.4597,-1.9907,2.0426,5.122,7.8638,11.0133,-3336035584,-1264942976,-1178015872,0.6938,0.7186,0.8456,0.1595,0.1647,0.2012,-1.0209,-1.0321,-0.9673,3.4209,3.4522,3.2507,2220.4722,2101.4705,1037.6366,109.5005,108.7587,113.608,0.3113,0.0267,0.448,111.0743,64.9352,61.6727,102.0754,66.0213,63.9568,0.3469,0.3593,0.4228,Karacadag
12982,8107,437.459,207.3173,50.5809,0.9698,101.598,0.9743,8321,0.4769,4.0987,0.5323,0.4901,0.0256,0.0062,0.2402,0.9843,211.7531,217.1794,235.8484,21.1202,20.074,14.5095,0.0642,-0.1282,-2.9339,3.3639,4.11,20.651,-3943095296,-4159885568,-4950757376,0.6152,0.1035,0.925,0.0661,0.0517,0.0568,-5.9996,-0.3335,-2.9106,52.8965,1.781,20.4874,2931.6082,431.6436,1010.3565,221.1231,128.8829,117.9798,17.9553,1.3713,5.39,-0.2632,-0.0275,0.357,4.6854,2.5453,1.892,-4316057600,-1308831488,-1079595392,202.9547,136.9355,124.2838,16.7523,4.728,1.5554,-0.2116,-0.3728,0.5864,4.4721,1.9225,2.5495,-3579312128,-1498023168,-1208055680,0.6785,0.7059,0.8971,0.1299,0.1419,0.1175,0.2366,0.3105,-1.2239,3.1199,2.91,8.9311,2589.635,2434.5981,1120.6663,105.9344,108.6436,117.9827,0.3081,0.0517,0.4627,110.6146,64.4419,58.9874,101.5239,68.4706,62.1419,0.3395,0.3532,0.4489,Basmati
58384,7934,435.041,207.001,50.2918,0.97,100.5081,0.9613,8253,0.703,4.116,0.5268,0.4855,0.0261,0.0063,0.2358,0.9704,222.155,226.1263,241.6795,15.9503,15.9137,14.274,-1.2003,-1.4125,-3.5014,8.1167,8.976,20.6782,-4259284736,-4426226176,-5108446208,0.6293,0.0811,0.9478,0.027,0.0306,0.056,-0.8633,-0.2828,-3.5015,14.1084,2.2569,20.6777,2898.5544,278.1256,696.5811,229.3222,128.7613,119.8128,14.3015,1.0768,3.399,-1.6365,0.0783,0.2758,10.3478,2.9291,2.3166,-4557870080,-1278163584,-1091325312,210.7049,135.4232,125.0125,13.3702,3.0308,1.0855,-1.5785,-0.3257,0.6955,9.8425,2.2439,2.8996,-3788641024,-1429330816,-1197502208,0.7389,0.7695,0.9512,0.1043,0.1124,0.113,-0.9169,-0.7482,-2.3909,6.0965,5.4739,12.3115,2424.7263,2223.1948,447.4355,111.0338,113.0201,120.8029,0.3147,0.0406,0.4737,114.6248,64.3783,59.9022,105.3148,67.7143,62.5067,0.3691,0.3844,0.4753,Basmati
25294,6961,311.34,120.5291,74.0074,0.7893,94.1436,0.9835,7078,0.7283,1.6286,0.9024,0.7811,0.0173,0.0106,0.6101,0.9936,201.3522,200.9685,219.224,12.687,12.8587,14.8746,-2.8412,-2.7578,-2.7494,18.4085,17.6745,16.5296,-3009461248,-2997396224,-3627406848,0.666,0.0849,0.8598,0.0532,0.0177,0.0581,-9.4826,-1.7258,-2.7433,100.0727,6.8637,16.5269,2480.4846,252.3369,1494.3822,207.5231,130.9043,118.9335,12.093,0.8205,2.2288,-3.009,-1.3683,1.6962,19.4549,6.8908,8.0965,-3212592640,-1162944640,-941473344,190.4817,135.9681,126.696,11.1277,1.9832,0.7017,-2.8315,-1.7632,0.3837,18.0186,7.8214,2.2505,-2663266816,-1264712064,-1082059264,0.5822,0.597,0.7606,0.0743,0.0763,0.102,-1.7417,-1.6776,-1.7085,11.0344,10.8862,10.1197,2486.2754,2487.2371,2040.1719,100.6147,100.4243,109.5451,0.3329,0.0425,0.4296,103.7034,65.4515,59.4693,95.1879,67.9814,63.3479,0.2908,0.2982,0.3799,Karacadag
13412,6996,309.305,118.2669,75.6629,0.7686,94.38,0.9859,7096,0.7263,1.5631,0.9189,0.798,0.0169,0.0108,0.6368,0.9954,210.3842,210.674,228.4578,15.6877,15.9666,17.8695,-2.4167,-2.4166,-2.3181,13.2657,13.0142,11.9213,-3335983360,-3346806784,-3997092352,0.665,0.0807,0.8959,0.0135,0.0163,0.0701,0.6364,-0.9837,-2.3179,4.8414,3.7216,11.9208,2521.5503,233.2323,1143.5461,216.1808,130.5452,119.1767,14.8797,0.8795,1.9592,-2.5703,-0.5209,0.9052,14.0212,2.7989,3.5968,-3536559872,-1161741312,-950385088,198.5723,135.7597,126.4543,13.7792,1.8043,0.6477,-2.4229,-1.0005,0.9405,13.0397,3.6433,3.0675,-2937099264,-1266722816,-1082919808,0.645,0.6636,0.8378,0.0972,0.1001,0.1305,-1.5063,-1.4977,-1.4751,8.1264,8.1339,7.533,2425.0693,2387.5154,1445.8297,105.1547,105.3003,114.1797,0.3325,0.0403,0.4478,108.0526,65.2714,59.5939,99.2545,67.8741,63.2279,0.3223,0.3316,0.4186,Karacadag
43248,7333,317.939,120.8413,77.7514,0.7655,96.6264,0.9859,7438,0.734,1.5542,0.9116,0.7996,0.0165,0.0106,0.6394,0.9937,194.8658,195.5873,212.54,12.9355,13.0418,14.8998,-0.6788,-0.6701,-1.085,5.7411,5.735,7.1667,-2952763648,-2976903936,-3572719360,0.6478,0.0872,0.835,0.0773,0.0195,0.056,-5.3873,-1.4273,-0.9892,31.6105,5.6975,7.1452,2602.5132,278.0765,1784.2952,202.274,130.3226,119.4753,12.0813,1.3135,3.2515,-0.8001,-2.6556,3.574,6.4147,14.5565,19.4588,-3200606464,-1213219072,-1002310272,185.4671,135.5876,126.3051,11.2107,2.9103,0.6062,-0.7174,-3.431,1.4846,6.0314,18.0945,4.7412,-2647204864,-1324523008,-1132126592,0.5442,0.5602,0.7103,0.0779,0.0806,0.1052,-0.2205,-0.1919,-0.403,4.1179,3.9712,4.5259,2565.0305,2580.8567,2347.9033,97.4142,97.772,106.2431,0.3238,0.0436,0.4174,101.1169,65.1625,59.7414,92.7151,67.7911,63.154,0.272,0.28,0.355,Karacadag
72349,5307,319.112,142.2207,48.2399,0.9407,82.2015,0.9697,5473,0.7238,2.9482,0.6549,0.578,0.0268,0.0091,0.3341,0.9849,216.2725,217.6486,230.0277,12.6647,12.5867,12.8928,-2.0296,-2.3192,-2.9859,16.3369,17.5565,20.1384,-2680847872,-2717971968,-3066308608,0.6511,0.0609,0.9021,0.0237,0.0114,0.0506,-6.857,-1.4308,-2.9848,220.7492,7.3709,20.1344,1925.1423,112.0038,853.9395,222.0128,129.1626,121.5751,11.5887,0.6928,1.3078,-2.5229,1.2991,1.1169,19.0837,6.0547,6.3601,-2836266752,-860797824,-753223104,203.7692,133.7085,126.3107,10.8246,1.1768,0.6974,-2.3333,-1.41,1.1848,17.5893,6.9343,4.0372,-2351685888,-929078592,-819425728,0.6799,0.7066,0.8527,0.0811,0.0846,0.0975,-1.1447,-1.0985,-1.782,10.6711,10.6266,12.1602,1819.4962,1757.4427,1103.3242,108.2012,108.8886,115.0782,0.3256,0.0304,0.4513,111.0689,64.5837,60.7883,101.9386,66.8571,63.156,0.3403,0.3537,0.4268,Jasmine
48232,5449,329.625,147.8858,48.0579,0.9457,83.294,0.9689,5624,0.5011,3.0772,0.6302,0.5632,0.0271,0.0088,0.3172,0.9762,204.0257,216.8075,228.7012,11.4874,11.6574,11.7566,-0.7319,-1.9155,-2.6144,12.8456,16.1454,18.3144,-2422376448,-2765611008,-3106907136,0.5807,0.1079,0.8969,0.017,0.0185,0.0461,-6.8966,-1.3401,-2.6126,255.6714,6.4101,18.3076,1994.7097,285.4602,923.082,219.0248,125.4195,120.6906,10.62,1.0253,1.3339,-1.9359,0.9061,0.7864,16.7353,4.5559,6.8676,-2825874176,-828346240,-761012032,200.0885,135.1925,121.5517,9.8814,1.3367,1.443,-1.6976,-1.1231,1.0424,15.576,6.43,4.4932,-2319078656,-977455424,-773073728,0.6404,0.683,0.8399,0.0733,0.078,0.0901,-0.4465,-0.5716,-1.4562,10.652,10.8961,11.9959,1931.9226,1866.5404,1230.0009,101.9335,108.3251,114.2752,0.2905,0.054,0.4481,109.4349,62.71,60.3431,99.9788,67.5985,60.7762,0.3198,0.341,0.4194,Jasmine
53626,5363,309.908,136.6572,50.813,0.9283,82.634,0.977,5489,0.6496,2.6894,0.7017,0.6047,0.0255,0.0095,0.3656,0.9834,185.9623,188.8635,192.3651,11.7349,11.4442,11.5015,-0.6478,-1.1571,-1.2333,11.7112,13.8139,14.1108,-1948198016,-2014593280,-2097045760,0.5867,0.0336,0.7544,0.084,0.01,0.0451,-5.5142,-0.8175,-1.2319,39.6286,4.8725,14.1104,1925.7131,43.2213,1694.5486,194.8117,127.4501,125.8822,10.7787,0.562,0.6673,-1.2608,0.7736,-0.3886,14.335,2.5651,5.6241,-2154483200,-844631616,-821882432,177.8018,130.0485,126.3733,9.8881,0.5873,0.6752,-1.0182,0.1348,1.1337,13.2593,6.9734,3.6089,-1763674368,-883084480,-828975808,0.4822,0.5086,0.5761,0.064,0.0669,0.0741,0.2818,0.2032,0.065,9.5205,9.7318,10.0339,1785.4319,1836.7303,1908.0322,92.9737,94.4228,96.1747,0.2937,0.0168,0.3772,97.3918,63.7255,62.9411,88.8929,65.025,63.1869,0.2412,0.2544,0.2881,Jasmine
23838,14425,472.257,191.1035,97.1587,0.8611,135.523,0.9845,14652,0.6245,1.9669,0.8128,0.7092,0.0132,0.0067,0.5029,0.9892,232.288,230.4208,225.9168,10.2857,10.0408,10.0533,-2.9294,-3.0235,-2.7464,20.9374,22.4681,20.7988,-8501818368,-8352647168,-8001015296,0.1245,0.0274,0.911,0.0904,0.0151,0.0403,7.7012,1.335,-2.9286,68.4549,4.9049,20.9519,863.074,90.8843,2168.3323,233.2365,128.0794,130.4551,9.157,0.5269,1.6306,-3.1724,-0.3789,1.592,23.5124,6.991,5.5645,-8573259776,-2296639488,-2392090368,213.9305,125.6661,129.3775,8.6356,1.448,0.6062,-3.0119,-1.478,0.5451,22.2201,5.2273,3.8741,-7099246080,-2202576896,-2348313856,0.7572,0.7974,0.8349,0.0687,0.0723,0.077,-1.9655,-1.9632,-1.7279,15.1963,15.3045,14.8627,4444.5303,3971.707,3414.7581,116.1467,115.2132,112.9591,0.0621,0.0137,0.4555,116.6204,64.0397,65.2287,106.9672,62.8323,64.6887,0.3786,0.3988,0.4175,Ipsala
41164,5042,311.571,141.6889,45.8256,0.9463,80.1229,0.9737,5178,0.5438,3.0919,0.6527,0.5655,0.0281,0.0091,0.3198,0.9887,199.4669,198.7328,211.0629,14.052,14.1142,14.9552,-1.9286,-1.9229,-2.0947,10.4563,10.3046,10.6615,-2138108672,-2121142912,-2419609344,0.6754,0.0584,0.8277,0.0242,0.0122,0.0586,-21.4638,-0.3066,-2.0945,600.0681,4.2836,10.6609,1800.9485,99.7058,1262.859,205.143,130.0171,121.8973,13.2208,0.6788,1.3431,-2.0671,0.2875,0.67,11.0121,4.4167,4.3222,-2271169024,-829792896,-719811328,188.0805,133.1965,127.2324,12.1696,1.2287,0.4229,-1.9557,-0.5488,1.2748,10.4348,4.3284,2.65,-1878056320,-875261888,-791078720,0.5621,0.5805,0.7035,0.0812,0.0842,0.1016,-1.1768,-1.1461,-1.3169,7.5593,7.4658,7.6818,1778.7893,1784.8551,1644.0466,99.7425,99.3742,105.5346,0.3378,0.0292,0.4139,102.5764,65.0071,60.9505,94.047,66.5957,63.6169,0.2811,0.2903,0.3518,Jasmine
33360,13559,458.07,185.0282,94.6058,0.8594,131.392,0.9739,13922,0.6798,1.9558,0.812,0.7101,0.0136,0.007,0.5043,0.9862,243.1841,245.0584,240.4728,9.7505,9.2642,9.7496,-3.3266,-4.2659,-3.0331,26.8902,35.8339,25.0381,-8828439552,-8975533056,-8615473152,0.2165,0.0188,0.961,0.0753,0.0085,0.0363,-0.8993,-0.4323,-4.2697,5.9939,3.1438,35.8417,1981.5004,43.4039,945.7905,245.5762,126.9131,129.8878,8.4753,0.8141,0.9179,-4.1437,-0.6323,0.1411,35.1919,3.1347,3.6596,-9014269952,-2115697920,-2226662400,225.5501,126.2233,127.3027,8.1303,0.7913,0.7298,-3.8094,0.1407,-0.5939,31.5734,4.3833,2.2797,-7487570432,-2090402048,-2130032512,0.8569,0.9094,0.9603,0.0694,0.0717,0.0806,-2.473,-2.7834,-2.0437,18.1507,20.4904,15.4159,2910.3403,1945.0118,767.8785,121.5878,122.5249,120.2303,0.1083,0.0094,0.4805,122.7827,63.4566,64.9449,112.7712,63.1112,63.6517,0.4284,0.4547,0.4801,Ipsala
24836,8881,436.725,202.4141,56.7032,0.96,106.3374,0.9787,9074,0.4646,3.5697,0.5851,0.5253,0.0228,0.0064,0.276,0.9852,200.4678,223.2173,228.337,13.1662,15.5872,15.0922,-1.8861,-2.1118,-2.4146,8.77,9.0946,10.2925,-3804447488,-4815835136,-5057134592,0.5276,0.1233,0.897,0.0276,0.0196,0.0585,-0.3808,-0.0623,-2.4574,3.2264,4.0719,10.6092,3149.9409,569.6561,1472.2463,222.5756,120.8465,122.646,13.7697,1.6127,2.4129,-2.1954,1.0837,0.2429,9.6638,4.9537,2.7021,-4779333120,-1243961856,-1285585920,202.3644,133.5401,117.5466,12.6109,2.1603,1.6373,-2.1232,-0.0575,1.6957,9.303,2.4965,7.0048,-3881527040,-1550828032,-1170179968,0.6486,0.7134,0.8445,0.0883,0.0996,0.1131,-1.6389,-1.6129,-1.9386,7.0437,6.8389,7.7937,3099.4202,2863.4653,1861.1876,100.2291,111.5998,114.1608,0.2638,0.0617,0.4485,111.2788,60.4259,61.3245,101.1768,66.7709,58.7742,0.3243,0.3566,0.4222,Jasmine
10260,5058,314.456,143.6703,45.8408,0.9477,80.2499,0.9734,5196,0.6477,3.1341,0.6428,0.5586,0.0284,0.0091,0.312,0.9778,206.2802,211.168,223.3456,11.0876,10.7206,11.0582,-0.6332,-1.4305,-1.9855,13.1088,16.5485,18.5158,-2302447616,-2422472960,-2737841664,0.6201,0.0766,0.8759,0.0217,0.0142,0.0434,0.6545,-1.0307,-1.9861,5.4373,5.4455,18.5166,1853.9755,154.8883,1003.2825,215.3966,128.1358,121.2127,9.8989,0.8627,1.3646,-1.5001,0.4468,0.244,17.1985,5.0554,5.6153,-2528299008,-806109696,-713176128,197.2691,134.0093,125.0824,9.2746,1.2195,0.9031,-1.265,-0.2651,0.5284,15.8338,6.0574,3.8584,-2086232320,-889889984,-764338944,0.6247,0.6543,0.7963,0.0696,0.0723,0.0841,-0.0037,-0.0757,-0.666,10.3802,10.6701,11.4031,1807.5388,1780.991,1372.5342,103.1438,105.5852,111.684,0.3101,0.0383,0.438,107.7035,64.071,60.6023,98.6383,67.0073,62.5423,0.3124,0.3272,0.3982,Jasmine
54738,5208,311.505,139.3182,48.6874,0.9369,81.4311,0.9755,5339,0.5574,2.8615,0.6745,0.5845,0.0268,0.0093,0.3416,0.9776,212.0572,211.5396,221.3715,15.2582,15.1622,15.3502,-1.4423,-1.5248,-1.9615,10.8053,11.1512,12.6451,-2525622528,-2512030208,-2773100032,0.6758,0.0445,0.8681,0.0299,0.0099,0.0602,-14.9701,-1.0753,-1.9614,352.2665,4.8075,12.645,1856.947,66.0356,1060.8074,216.6805,129.3844,123.1736,14.0038,0.5884,1.0974,-1.7199,0.622,1.3557,12.1855,3.0619,5.4664,-2644203264,-847933760,-760765568,198.7609,132.0159,127.371,13.0536,1.038,0.4855,-1.5527,-1.0222,0.5644,11.1893,3.7483,1.4004,-2189650432,-886479296,-819091584,0.6417,0.666,0.7861,0.0959,0.1001,0.1134,-0.5497,-0.5055,-0.8856,6.963,6.9343,7.4901,1805.7756,1768.1661,1388.5059,106.0894,105.8293,110.7385,0.3379,0.0222,0.4343,108.396,64.6914,61.5899,99.4335,66.0044,63.6858,0.3211,0.3333,0.3934,Jasmine
64165,13711,475.633,198.7114,89.1166,0.8938,132.1264,0.9774,14028,0.5608,2.2298,0.7616,0.6649,0.0145,0.0065,0.4421,0.9858,237.8667,240.0157,234.1446,9.761,9.1755,9.3417,-2.5664,-3.5842,-2.3962,21.7904,30.8155,22.7759,-8507756032,-8673948672,-8218886144,0.2155,0.0245,0.9413,0.0667,0.0094,0.036,-1.037,-0.4167,-3.5821,7.3824,4.9094,30.7752,1984.1002,66.819,1421.2491,241.0083,126.5443,130.5566,8.395,0.9233,1.0981,-3.4936,-0.3043,0.0185,30.4047,2.21,3.9481,-8749690880,-2125754752,-2277336832,221.0807,125.7509,127.3195,8.0197,0.9514,0.7949,-3.1629,-0.3289,-0.5782,27.3124,4.9274,2.5426,-7247720960,-2096464128,-2154554112,0.8144,0.8663,0.9055,0.0678,0.0702,0.0763,-1.7581,-2.0632,-1.3439,15.5458,17.4935,14.3709,3578.6433,2780.0811,2016.4303,118.9486,120.0223,117.0902,0.1078,0.0123,0.4707,120.518,63.2729,65.2766,110.5535,62.8768,63.6599,0.4073,0.4332,0.4529,Ipsala
63073,13057,479.091,209.5883,80.4698,0.9234,128.9368,0.9864,13237,0.5144,2.6046,0.7149,0.6152,0.0161,0.0062,0.3785,0.9857,226.3512,224.4014,218.0303,11.6152,11.4597,15.2966,-1.9095,-1.9314,-1.7937,13.7141,14.3021,8.6784,-7278722560,-7142230528,-6726199296,0.1117,0.0366,0.8879,0.0798,0.0538,0.0456,3.8543,2.634,-1.8997,43.4291,9.7965,13.6672,780.5016,204.2335,2374.6482,227.7807,127.9778,131.4236,10.4113,0.4915,4.9175,-2.1033,-0.2063,2.6442,15.4178,8.5739,9.9841,-7374424064,-2075195264,-2204438528,208.6138,124.9361,129.4251,9.8402,4.4753,2.1224,-1.9427,-2.6807,2.4281,14.3092,10.1189,8.8523,-6086535680,-1971173504,-2128024448,0.7121,0.7512,0.7756,0.0771,0.0812,0.1067,-1.0114,-1.0103,-1.0645,9.7275,9.7234,6.9554,4323.4238,4014.8472,3639.4988,113.221,112.2472,109.0596,0.0559,0.0183,0.4441,113.9311,63.9882,65.7127,104.3478,62.4667,64.7124,0.3564,0.376,0.3882,Ipsala
